op name, kernel name, exec duration (ms), global size, local size, output size
Qcur-27,kernel_rope_norm_f32,0.003072,2048x1x1,64x1x1,128x32x1x1
Vcur-27,kernel_gemv_noshuffle,0.064000,512x4x1,64x4x1,1024x1x1x1
Kcur-27,kernel_gemv_noshuffle,0.062976,512x4x1,64x4x1,1024x1x1x1
Kcur-27,kernel_rope_norm_f32,0.002816,512x1x1,64x1x1,128x8x1x1
cache_k_l27 (view),kernel_set_rows_q4_0_head_i64,0.020992,8x8x1,8x8x1,1024x4096x1x1
cache_v_l27 (view),kernel_set_rows_q4_0_head_i64,0.020224,8x8x1,8x8x1,1024x4096x1x1
__fattn__-27,flash_attn_f32_q4_0_head_q1,0.358144,64x32x0,64x1x0,128x32x1x1
attn_out-27,kernel_gemv_noshuffle,0.154880,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-27,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-27,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-27,kernel_gemv_noshuffle,0.557056,7168x4x1,64x4x1,14336x1x1x1
ffn_up-27,kernel_gemv_noshuffle,0.566016,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-27,kernel_swiglu,0.012032,512x1x1,512x1x1,14336x1x1x1
ffn_out-27,kernel_gemv_noshuffle,0.545024,2048x4x1,64x4x1,4096x1x1x1
l_out-27,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
attn_norm-28,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
Qcur-28,kernel_gemv_noshuffle,0.155904,2048x4x1,64x4x1,4096x1x1x1
Qcur-28,kernel_rope_norm_f32,0.004096,2048x1x1,64x1x1,128x32x1x1
Vcur-28,kernel_gemv_noshuffle,0.062976,512x4x1,64x4x1,1024x1x1x1
Kcur-28,kernel_gemv_noshuffle,0.061952,512x4x1,64x4x1,1024x1x1x1
Kcur-28,kernel_rope_norm_f32,0.002048,512x1x1,64x1x1,128x8x1x1
cache_k_l28 (view),kernel_set_rows_q4_0_head_i64,0.020224,8x8x1,8x8x1,1024x4096x1x1
cache_v_l28 (view),kernel_set_rows_q4_0_head_i64,0.020224,8x8x1,8x8x1,1024x4096x1x1
__fattn__-28,flash_attn_f32_q4_0_head_q1,0.357888,64x32x0,64x1x0,128x32x1x1
attn_out-28,kernel_gemv_noshuffle,0.154880,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-28,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-28,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-28,kernel_gemv_noshuffle,0.555008,7168x4x1,64x4x1,14336x1x1x1
ffn_up-28,kernel_gemv_noshuffle,0.562944,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-28,kernel_swiglu,0.011008,512x1x1,512x1x1,14336x1x1x1
ffn_out-28,kernel_gemv_noshuffle,0.538880,2048x4x1,64x4x1,4096x1x1x1
l_out-28,kernel_add_row,0.003072,1024x0x0,64x0x0,4096x1x1x1
attn_norm-29,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
Qcur-29,kernel_gemv_noshuffle,0.156160,2048x4x1,64x4x1,4096x1x1x1
Qcur-29,kernel_rope_norm_f32,0.003072,2048x1x1,64x1x1,128x32x1x1
Vcur-29,kernel_gemv_noshuffle,0.061952,512x4x1,64x4x1,1024x1x1x1
Kcur-29,kernel_gemv_noshuffle,0.059904,512x4x1,64x4x1,1024x1x1x1
Kcur-29,kernel_rope_norm_f32,0.002048,512x1x1,64x1x1,128x8x1x1
cache_k_l29 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
cache_v_l29 (view),kernel_set_rows_q4_0_head_i64,0.020992,8x8x1,8x8x1,1024x4096x1x1
__fattn__-29,flash_attn_f32_q4_0_head_q1,0.357120,64x32x0,64x1x0,128x32x1x1
attn_out-29,kernel_gemv_noshuffle,0.154112,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-29,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-29,kernel_rms_norm_mul,0.006144,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-29,kernel_gemv_noshuffle,0.557056,7168x4x1,64x4x1,14336x1x1x1
ffn_up-29,kernel_gemv_noshuffle,0.564224,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-29,kernel_swiglu,0.011776,512x1x1,512x1x1,14336x1x1x1
ffn_out-29,kernel_gemv_noshuffle,0.526080,2048x4x1,64x4x1,4096x1x1x1
l_out-29,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
attn_norm-30,kernel_rms_norm_mul,0.004864,1024x1x1,1024x1x1,4096x1x1x1
Qcur-30,kernel_gemv_noshuffle,0.152064,2048x4x1,64x4x1,4096x1x1x1
Qcur-30,kernel_rope_norm_f32,0.001792,2048x1x1,64x1x1,128x32x1x1
Vcur-30,kernel_gemv_noshuffle,0.061952,512x4x1,64x4x1,1024x1x1x1
Kcur-30,kernel_gemv_noshuffle,0.060160,512x4x1,64x4x1,1024x1x1x1
Kcur-30,kernel_rope_norm_f32,0.002816,512x1x1,64x1x1,128x8x1x1
cache_k_l30 (view),kernel_set_rows_q4_0_head_i64,0.020224,8x8x1,8x8x1,1024x4096x1x1
cache_v_l30 (view),kernel_set_rows_q4_0_head_i64,0.020224,8x8x1,8x8x1,1024x4096x1x1
__fattn__-30,flash_attn_f32_q4_0_head_q1,0.357120,64x32x0,64x1x0,128x32x1x1
attn_out-30,kernel_gemv_noshuffle,0.153856,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-30,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-30,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-30,kernel_gemv_noshuffle,0.552960,7168x4x1,64x4x1,14336x1x1x1
ffn_up-30,kernel_gemv_noshuffle,0.559104,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-30,kernel_swiglu,0.012032,512x1x1,512x1x1,14336x1x1x1
ffn_out-30,kernel_gemv_noshuffle,0.525824,2048x4x1,64x4x1,4096x1x1x1
l_out-30,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
attn_norm-31,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
Qcur-31,kernel_gemv_noshuffle,0.151040,2048x4x1,64x4x1,4096x1x1x1
Qcur-31,kernel_rope_norm_f32,0.002816,2048x1x1,64x1x1,128x32x1x1
Vcur-31,kernel_gemv_noshuffle,0.062976,512x4x1,64x4x1,1024x1x1x1
Kcur-31,kernel_gemv_noshuffle,0.061184,512x4x1,64x4x1,1024x1x1x1
Kcur-31,kernel_rope_norm_f32,0.001792,512x1x1,64x1x1,128x8x1x1
cache_k_l31 (view),kernel_set_rows_q4_0_head_i64,0.020992,8x8x1,8x8x1,1024x4096x1x1
cache_v_l31 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
__fattn__-31,flash_attn_f32_q4_0_head_q1,0.357120,64x32x0,64x1x0,128x32x1x1
attn_out-31,kernel_gemv_noshuffle,0.153088,2048x4x1,64x4x1,4096x1x1x1
node_986,kernel_get_rows_f32,0.017920,64x1x1,64x1x1,4096x1x1x1
node_987,kernel_get_rows_f32,0.018944,64x1x1,64x1x1,4096x1x1x1
ffn_inp-31,kernel_add_row,0.003072,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-31,kernel_rms_norm_mul,0.006144,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-31,kernel_gemv_noshuffle,0.567808,7168x4x1,64x4x1,14336x1x1x1
ffn_up-31,kernel_gemv_noshuffle,0.572160,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-31,kernel_swiglu,0.012032,512x1x1,512x1x1,14336x1x1x1
ffn_out-31,kernel_gemv_noshuffle,0.531968,2048x4x1,64x4x1,4096x1x1x1
l_out-31,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
result_norm,kernel_rms_norm_mul,0.006912,1024x1x1,1024x1x1,4096x1x1x1
result_output,kernel_mul_mv_q6_K_f32,19.203072,128256x64x1,2x64x1,128256x1x1x1
attn_norm-0,kernel_rms_norm_mul,0.007936,1024x1x1,1024x1x1,4096x1x1x1
Qcur-0,kernel_gemv_noshuffle,0.158976,2048x4x1,64x4x1,4096x1x1x1
Qcur-0,kernel_rope_norm_f32,0.003072,2048x1x1,64x1x1,128x32x1x1
Vcur-0,kernel_gemv_noshuffle,0.062976,512x4x1,64x4x1,1024x1x1x1
Kcur-0,kernel_gemv_noshuffle,0.060928,512x4x1,64x4x1,1024x1x1x1
Kcur-0,kernel_rope_norm_f32,0.003072,512x1x1,64x1x1,128x8x1x1
cache_k_l0 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
cache_v_l0 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
 (copy),kernel_cpy_f32_f16,0.007936,4096x1x1,64x1x1,512x64x1x1
__fattn__-0,flash_attn_f32_q4_0_head_q1,0.354048,64x32x0,64x1x0,128x32x1x1
attn_out-0,kernel_gemv_noshuffle,0.155904,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-0,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-0,kernel_rms_norm_mul,0.006144,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-0,kernel_gemv_noshuffle,0.570880,7168x4x1,64x4x1,14336x1x1x1
ffn_up-0,kernel_gemv_noshuffle,0.559104,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-0,kernel_swiglu,0.012032,512x1x1,512x1x1,14336x1x1x1
ffn_out-0,kernel_gemv_noshuffle,0.525056,2048x4x1,64x4x1,4096x1x1x1
l_out-0,kernel_add_row,0.001792,1024x0x0,64x0x0,4096x1x1x1
attn_norm-1,kernel_rms_norm_mul,0.006144,1024x1x1,1024x1x1,4096x1x1x1
Qcur-1,kernel_gemv_noshuffle,0.161024,2048x4x1,64x4x1,4096x1x1x1
Qcur-1,kernel_rope_norm_f32,0.002816,2048x1x1,64x1x1,128x32x1x1
Vcur-1,kernel_gemv_noshuffle,0.061952,512x4x1,64x4x1,1024x1x1x1
Kcur-1,kernel_gemv_noshuffle,0.060160,512x4x1,64x4x1,1024x1x1x1
Kcur-1,kernel_rope_norm_f32,0.001792,512x1x1,64x1x1,128x8x1x1
cache_k_l1 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
cache_v_l1 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
__fattn__-1,flash_attn_f32_q4_0_head_q1,0.358144,64x32x0,64x1x0,128x32x1x1
attn_out-1,kernel_gemv_noshuffle,0.154112,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-1,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-1,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-1,kernel_gemv_noshuffle,0.567040,7168x4x1,64x4x1,14336x1x1x1
ffn_up-1,kernel_gemv_noshuffle,0.564992,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-1,kernel_swiglu,0.011776,512x1x1,512x1x1,14336x1x1x1
ffn_out-1,kernel_gemv_noshuffle,0.541184,2048x4x1,64x4x1,4096x1x1x1
l_out-1,kernel_add_row,0.001792,1024x0x0,64x0x0,4096x1x1x1
attn_norm-2,kernel_rms_norm_mul,0.006144,1024x1x1,1024x1x1,4096x1x1x1
Qcur-2,kernel_gemv_noshuffle,0.162048,2048x4x1,64x4x1,4096x1x1x1
Qcur-2,kernel_rope_norm_f32,0.003072,2048x1x1,64x1x1,128x32x1x1
Vcur-2,kernel_gemv_noshuffle,0.064000,512x4x1,64x4x1,1024x1x1x1
Kcur-2,kernel_gemv_noshuffle,0.061952,512x4x1,64x4x1,1024x1x1x1
Kcur-2,kernel_rope_norm_f32,0.003072,512x1x1,64x1x1,128x8x1x1
cache_k_l2 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
cache_v_l2 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
__fattn__-2,flash_attn_f32_q4_0_head_q1,0.357888,64x32x0,64x1x0,128x32x1x1
attn_out-2,kernel_gemv_noshuffle,0.158976,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-2,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-2,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-2,kernel_gemv_noshuffle,0.583936,7168x4x1,64x4x1,14336x1x1x1
ffn_up-2,kernel_gemv_noshuffle,0.571136,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-2,kernel_swiglu,0.011776,512x1x1,512x1x1,14336x1x1x1
ffn_out-2,kernel_gemv_noshuffle,0.537088,2048x4x1,64x4x1,4096x1x1x1
l_out-2,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
attn_norm-3,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
Qcur-3,kernel_gemv_noshuffle,0.157952,2048x4x1,64x4x1,4096x1x1x1
Qcur-3,kernel_rope_norm_f32,0.003072,2048x1x1,64x1x1,128x32x1x1
Vcur-3,kernel_gemv_noshuffle,0.062976,512x4x1,64x4x1,1024x1x1x1
Kcur-3,kernel_gemv_noshuffle,0.061952,512x4x1,64x4x1,1024x1x1x1
Kcur-3,kernel_rope_norm_f32,0.002048,512x1x1,64x1x1,128x8x1x1
cache_k_l3 (view),kernel_set_rows_q4_0_head_i64,0.020992,8x8x1,8x8x1,1024x4096x1x1
cache_v_l3 (view),kernel_set_rows_q4_0_head_i64,0.020224,8x8x1,8x8x1,1024x4096x1x1
__fattn__-3,flash_attn_f32_q4_0_head_q1,0.355072,64x32x0,64x1x0,128x32x1x1
attn_out-3,kernel_gemv_noshuffle,0.153088,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-3,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-3,kernel_rms_norm_mul,0.006144,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-3,kernel_gemv_noshuffle,0.565760,7168x4x1,64x4x1,14336x1x1x1
ffn_up-3,kernel_gemv_noshuffle,0.563200,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-3,kernel_swiglu,0.012032,512x1x1,512x1x1,14336x1x1x1
ffn_out-3,kernel_gemv_noshuffle,0.551168,2048x4x1,64x4x1,4096x1x1x1
l_out-3,kernel_add_row,0.002816,1024x0x0,64x0x0,4096x1x1x1
attn_norm-4,kernel_rms_norm_mul,0.006144,1024x1x1,1024x1x1,4096x1x1x1
Qcur-4,kernel_gemv_noshuffle,0.157952,2048x4x1,64x4x1,4096x1x1x1
Qcur-4,kernel_rope_norm_f32,0.002048,2048x1x1,64x1x1,128x32x1x1
Vcur-4,kernel_gemv_noshuffle,0.062976,512x4x1,64x4x1,1024x1x1x1
Kcur-4,kernel_gemv_noshuffle,0.060928,512x4x1,64x4x1,1024x1x1x1
Kcur-4,kernel_rope_norm_f32,0.002048,512x1x1,64x1x1,128x8x1x1
cache_k_l4 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
cache_v_l4 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
__fattn__-4,flash_attn_f32_q4_0_head_q1,0.357120,64x32x0,64x1x0,128x32x1x1
attn_out-4,kernel_gemv_noshuffle,0.154880,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-4,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-4,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-4,kernel_gemv_noshuffle,0.559872,7168x4x1,64x4x1,14336x1x1x1
ffn_up-4,kernel_gemv_noshuffle,0.569088,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-4,kernel_swiglu,0.012032,512x1x1,512x1x1,14336x1x1x1
ffn_out-4,kernel_gemv_noshuffle,0.541952,2048x4x1,64x4x1,4096x1x1x1
l_out-4,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
attn_norm-5,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
Qcur-5,kernel_gemv_noshuffle,0.157952,2048x4x1,64x4x1,4096x1x1x1
Qcur-5,kernel_rope_norm_f32,0.002816,2048x1x1,64x1x1,128x32x1x1
Vcur-5,kernel_gemv_noshuffle,0.064000,512x4x1,64x4x1,1024x1x1x1
Kcur-5,kernel_gemv_noshuffle,0.061184,512x4x1,64x4x1,1024x1x1x1
Kcur-5,kernel_rope_norm_f32,0.003072,512x1x1,64x1x1,128x8x1x1
cache_k_l5 (view),kernel_set_rows_q4_0_head_i64,0.020992,8x8x1,8x8x1,1024x4096x1x1
cache_v_l5 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
__fattn__-5,flash_attn_f32_q4_0_head_q1,0.359168,64x32x0,64x1x0,128x32x1x1
attn_out-5,kernel_gemv_noshuffle,0.156160,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-5,kernel_add_row,0.001792,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-5,kernel_rms_norm_mul,0.006144,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-5,kernel_gemv_noshuffle,0.567040,7168x4x1,64x4x1,14336x1x1x1
ffn_up-5,kernel_gemv_noshuffle,0.575232,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-5,kernel_swiglu,0.011776,512x1x1,512x1x1,14336x1x1x1
ffn_out-5,kernel_gemv_noshuffle,0.539136,2048x4x1,64x4x1,4096x1x1x1
l_out-5,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
attn_norm-6,kernel_rms_norm_mul,0.005120,1024x1x1,1024x1x1,4096x1x1x1
Qcur-6,kernel_gemv_noshuffle,0.153856,2048x4x1,64x4x1,4096x1x1x1
Qcur-6,kernel_rope_norm_f32,0.003072,2048x1x1,64x1x1,128x32x1x1
Vcur-6,kernel_gemv_noshuffle,0.062976,512x4x1,64x4x1,1024x1x1x1
Kcur-6,kernel_gemv_noshuffle,0.061952,512x4x1,64x4x1,1024x1x1x1
Kcur-6,kernel_rope_norm_f32,0.002048,512x1x1,64x1x1,128x8x1x1
cache_k_l6 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
cache_v_l6 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
__fattn__-6,flash_attn_f32_q4_0_head_q1,0.357888,64x32x0,64x1x0,128x32x1x1
attn_out-6,kernel_gemv_noshuffle,0.153856,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-6,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-6,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-6,kernel_gemv_noshuffle,0.571136,7168x4x1,64x4x1,14336x1x1x1
ffn_up-6,kernel_gemv_noshuffle,0.566016,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-6,kernel_swiglu,0.011008,512x1x1,512x1x1,14336x1x1x1
ffn_out-6,kernel_gemv_noshuffle,0.536064,2048x4x1,64x4x1,4096x1x1x1
l_out-6,kernel_add_row,0.003072,1024x0x0,64x0x0,4096x1x1x1
attn_norm-7,kernel_rms_norm_mul,0.006144,1024x1x1,1024x1x1,4096x1x1x1
Qcur-7,kernel_gemv_noshuffle,0.156928,2048x4x1,64x4x1,4096x1x1x1
Qcur-7,kernel_rope_norm_f32,0.003072,2048x1x1,64x1x1,128x32x1x1
Vcur-7,kernel_gemv_noshuffle,0.062976,512x4x1,64x4x1,1024x1x1x1
Kcur-7,kernel_gemv_noshuffle,0.060928,512x4x1,64x4x1,1024x1x1x1
Kcur-7,kernel_rope_norm_f32,0.002048,512x1x1,64x1x1,128x8x1x1
cache_k_l7 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
cache_v_l7 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
__fattn__-7,flash_attn_f32_q4_0_head_q1,0.355072,64x32x0,64x1x0,128x32x1x1
attn_out-7,kernel_gemv_noshuffle,0.158976,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-7,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-7,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-7,kernel_gemv_noshuffle,0.556032,7168x4x1,64x4x1,14336x1x1x1
ffn_up-7,kernel_gemv_noshuffle,0.549888,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-7,kernel_swiglu,0.012032,512x1x1,512x1x1,14336x1x1x1
ffn_out-7,kernel_gemv_noshuffle,0.537088,2048x4x1,64x4x1,4096x1x1x1
l_out-7,kernel_add_row,0.003072,1024x0x0,64x0x0,4096x1x1x1
attn_norm-8,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
Qcur-8,kernel_gemv_noshuffle,0.152064,2048x4x1,64x4x1,4096x1x1x1
Qcur-8,kernel_rope_norm_f32,0.003072,2048x1x1,64x1x1,128x32x1x1
Vcur-8,kernel_gemv_noshuffle,0.061952,512x4x1,64x4x1,1024x1x1x1
Kcur-8,kernel_gemv_noshuffle,0.059904,512x4x1,64x4x1,1024x1x1x1
Kcur-8,kernel_rope_norm_f32,0.002048,512x1x1,64x1x1,128x8x1x1
cache_k_l8 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
cache_v_l8 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
__fattn__-8,flash_attn_f32_q4_0_head_q1,0.356864,64x32x0,64x1x0,128x32x1x1
attn_out-8,kernel_gemv_noshuffle,0.153088,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-8,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-8,kernel_rms_norm_mul,0.006144,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-8,kernel_gemv_noshuffle,0.559872,7168x4x1,64x4x1,14336x1x1x1
ffn_up-8,kernel_gemv_noshuffle,0.564992,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-8,kernel_swiglu,0.012032,512x1x1,512x1x1,14336x1x1x1
ffn_out-8,kernel_gemv_noshuffle,0.530944,2048x4x1,64x4x1,4096x1x1x1
l_out-8,kernel_add_row,0.003072,1024x0x0,64x0x0,4096x1x1x1
attn_norm-9,kernel_rms_norm_mul,0.006144,1024x1x1,1024x1x1,4096x1x1x1
Qcur-9,kernel_gemv_noshuffle,0.160000,2048x4x1,64x4x1,4096x1x1x1
Qcur-9,kernel_rope_norm_f32,0.002816,2048x1x1,64x1x1,128x32x1x1
Vcur-9,kernel_gemv_noshuffle,0.067072,512x4x1,64x4x1,1024x1x1x1
Kcur-9,kernel_gemv_noshuffle,0.064000,512x4x1,64x4x1,1024x1x1x1
Kcur-9,kernel_rope_norm_f32,0.003072,512x1x1,64x1x1,128x8x1x1
cache_k_l9 (view),kernel_set_rows_q4_0_head_i64,0.020992,8x8x1,8x8x1,1024x4096x1x1
cache_v_l9 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
__fattn__-9,flash_attn_f32_q4_0_head_q1,0.357120,64x32x0,64x1x0,128x32x1x1
attn_out-9,kernel_gemv_noshuffle,0.162048,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-9,kernel_add_row,0.001792,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-9,kernel_rms_norm_mul,0.006144,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-9,kernel_gemv_noshuffle,0.557056,7168x4x1,64x4x1,14336x1x1x1
ffn_up-9,kernel_gemv_noshuffle,0.564992,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-9,kernel_swiglu,0.012032,512x1x1,512x1x1,14336x1x1x1
ffn_out-9,kernel_gemv_noshuffle,0.539904,2048x4x1,64x4x1,4096x1x1x1
l_out-9,kernel_add_row,0.003072,1024x0x0,64x0x0,4096x1x1x1
attn_norm-10,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
Qcur-10,kernel_gemv_noshuffle,0.156928,2048x4x1,64x4x1,4096x1x1x1
Qcur-10,kernel_rope_norm_f32,0.002048,2048x1x1,64x1x1,128x32x1x1
Vcur-10,kernel_gemv_noshuffle,0.060928,512x4x1,64x4x1,1024x1x1x1
Kcur-10,kernel_gemv_noshuffle,0.060160,512x4x1,64x4x1,1024x1x1x1
Kcur-10,kernel_rope_norm_f32,0.003072,512x1x1,64x1x1,128x8x1x1
cache_k_l10 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
cache_v_l10 (view),kernel_set_rows_q4_0_head_i64,0.018944,8x8x1,8x8x1,1024x4096x1x1
__fattn__-10,flash_attn_f32_q4_0_head_q1,0.359168,64x32x0,64x1x0,128x32x1x1
attn_out-10,kernel_gemv_noshuffle,0.158208,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-10,kernel_add_row,0.001792,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-10,kernel_rms_norm_mul,0.006144,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-10,kernel_gemv_noshuffle,0.570880,7168x4x1,64x4x1,14336x1x1x1
ffn_up-10,kernel_gemv_noshuffle,0.572928,7168x4x1,64x4x1,14336x1x1x1
ffn_swiglu-10,kernel_swiglu,0.012032,512x1x1,512x1x1,14336x1x1x1
ffn_out-10,kernel_gemv_noshuffle,0.545024,2048x4x1,64x4x1,4096x1x1x1
l_out-10,kernel_add_row,0.002816,1024x0x0,64x0x0,4096x1x1x1
attn_norm-11,kernel_rms_norm_mul,0.006144,1024x1x1,1024x1x1,4096x1x1x1
Qcur-11,kernel_gemv_noshuffle,0.157952,2048x4x1,64x4x1,4096x1x1x1
Qcur-11,kernel_rope_norm_f32,0.002816,2048x1x1,64x1x1,128x32x1x1
Vcur-11,kernel_gemv_noshuffle,0.064000,512x4x1,64x4x1,1024x1x1x1
Kcur-11,kernel_gemv_noshuffle,0.064000,512x4x1,64x4x1,1024x1x1x1
Kcur-11,kernel_rope_norm_f32,0.002048,512x1x1,64x1x1,128x8x1x1
cache_k_l11 (view),kernel_set_rows_q4_0_head_i64,0.020992,8x8x1,8x8x1,1024x4096x1x1
cache_v_l11 (view),kernel_set_rows_q4_0_head_i64,0.019968,8x8x1,8x8x1,1024x4096x1x1
__fattn__-11,flash_attn_f32_q4_0_head_q1,0.358912,64x32x0,64x1x0,128x32x1x1
attn_out-11,kernel_gemv_noshuffle,0.160000,2048x4x1,64x4x1,4096x1x1x1
ffn_inp-11,kernel_add_row,0.002048,1024x0x0,64x0x0,4096x1x1x1
ffn_norm-11,kernel_rms_norm_mul,0.005888,1024x1x1,1024x1x1,4096x1x1x1
ffn_gate-11,kernel_gemv_noshuffle,0.572928,7168x4x1,64x4x1,14336x1x1x1
